Iteration,File Group,Num Channels,Channel,Files Sent,Total Size (MB),Bandwidth (MB/s)
1,small,36,Channel 5,3,28,9.954363207
1,small,36,Channel 6,3,21,7.465767976
1,small,36,Channel 7,3,24,8.532306258
1,small,36,Channel 8,3,25,8.887812992
1,small,36,Channel 9,3,24,8.532297579
1,small,36,Channel 10,3,21,7.465755952
1,small,36,Channel 11,3,23,8.176776863
1,small,36,Channel 12,3,25,8.887800185
1,small,36,Channel 13,3,20,7.110237135
1,small,36,Channel 14,3,21,7.465744562
1,small,36,Channel 15,3,26,9.24329809
1,small,36,Channel 16,3,23,8.176759537
1,small,36,Channel 17,3,27,9.598801419
1,small,36,Channel 18,3,23,8.176753299
1,small,36,Channel 19,3,21,7.465729375
1,small,36,Channel 20,3,24,8.53225925
1,small,36,Channel 21,3,28,9.954299083
1,small,36,Channel 22,3,26,9.243273803
1,small,36,Channel 23,3,27,9.598818505
1,small,36,Channel 24,3,25,8.887791899
1,small,36,Channel 25,3,25,8.887787379
1,small,36,Channel 26,3,29,10.30982812
1,small,36,Channel 27,3,26,9.243291822
1,small,36,Channel 28,3,20,7.110222068
1,small,36,Channel 29,2,12,4.266131794
1,small,36,Channel 30,2,13,4.621640427
1,small,36,Channel 31,2,12,4.266128179
1,small,36,Channel 32,2,14,4.977146589
1,small,36,Channel 33,2,14,4.977145323
1,small,36,Channel 34,2,16,5.688163673
1,small,36,Channel 35,2,19,6.754690926
1,small,36,Channel 36,2,12,4.266118415
1,small,37,Channel 1,3,21,7.849048695
1,small,37,Channel 2,3,23,8.596553394
1,small,37,Channel 3,3,20,7.475258492
1,small,37,Channel 4,3,25,9.344068119
1,small,37,Channel 5,3,28,10.4653507
1,small,37,Channel 6,3,21,7.849010225
1,small,37,Channel 7,3,24,8.970295002
1,small,37,Channel 8,3,25,9.343941555
1,small,37,Channel 9,3,24,8.970176698
1,small,37,Channel 10,3,21,7.848900415
1,small,37,Channel 11,3,23,8.596409378
1,small,37,Channel 12,3,25,9.343923237
1,small,37,Channel 13,3,20,7.475131928
1,small,37,Channel 14,3,21,7.848883629
1,small,37,Channel 15,3,26,9.717661115
1,small,37,Channel 16,3,23,8.596387929
1,small,37,Channel 17,3,27,10.09140832
1,small,37,Channel 18,3,23,8.596380269
1,small,37,Channel 19,3,21,7.848865444
1,small,37,Channel 20,3,24,8.970130337
1,small,37,Channel 21,3,28,10.46514646
1,small,37,Channel 22,3,26,9.717632539
1,small,37,Channel 23,3,27,10.0914263
1,small,37,Channel 24,3,25,9.343909914
1,small,37,Channel 25,3,25,9.343904918
1,small,37,Channel 26,3,29,10.83892584
1,small,37,Channel 27,2,17,6.353849116
1,small,37,Channel 28,2,14,5.23257976
1,small,37,Channel 29,2,15,5.60633246
1,small,37,Channel 30,2,12,4.48506397
1,small,37,Channel 31,2,13,4.85881627
1,small,37,Channel 32,2,12,4.485059973
1,small,37,Channel 33,2,14,5.232567171
1,small,37,Channel 34,2,14,5.232564839
1,small,37,Channel 35,2,16,5.980071438
1,small,37,Channel 36,2,19,7.101330403
1,small,37,Channel 37,2,12,4.485049182
1,small,38,Channel 1,3,21,7.321170225
1,small,38,Channel 2,3,23,8.018401205
1,small,38,Channel 3,3,20,6.972518151
1,small,38,Channel 4,3,25,8.715642618
1,small,38,Channel 5,3,28,9.761514052
1,small,38,Channel 6,3,21,7.321131279
1,small,38,Channel 7,3,24,8.36700509
1,small,38,Channel 8,3,25,8.715625231
1,small,38,Channel 9,3,24,8.36699744
1,small,38,Channel 10,3,21,7.321117892
1,small,38,Channel 11,3,23,8.018363216
1,small,38,Channel 12,3,25,8.715611467
1,small,38,Channel 13,3,20,6.972485696
1,small,38,Channel 14,3,21,7.321105113
1,small,38,Channel 15,3,26,9.064221611
1,small,38,Channel 16,3,23,8.018345888
1,small,38,Channel 17,3,27,9.412836131
1,small,38,Channel 18,3,23,8.018337224
1,small,38,Channel 19,3,21,7.321087466
1,small,38,Channel 20,3,24,8.366953627
1,small,38,Channel 21,3,28,9.761443464
1,small,38,Channel 22,3,26,9.064191475
1,small,38,Channel 23,3,27,9.412841607
1,small,38,Channel 24,3,25,8.715591183
1,small,38,Channel 25,2,16,5.577976503
1,small,38,Channel 26,2,19,6.623845445
1,small,38,Channel 27,2,19,6.623841041
1,small,38,Channel 28,2,17,5.926592152
1,small,38,Channel 29,2,14,4.880720515
1,small,38,Channel 30,2,15,5.229341236
1,small,38,Channel 31,2,12,4.183470902
1,small,38,Channel 32,2,13,4.532091594
1,small,38,Channel 33,2,12,4.183467077
1,small,38,Channel 34,2,14,4.880709562
1,small,38,Channel 35,2,14,4.880707128
1,small,38,Channel 36,2,16,5.577948685
1,small,38,Channel 37,2,19,6.623810209
1,small,38,Channel 38,2,12,4.183456646
1,small,39,Channel 1,3,21,7.558668372
1,small,39,Channel 2,3,23,8.278520238
1,small,39,Channel 3,3,20,7.198707073
1,small,39,Channel 4,3,25,8.998379208
1,small,39,Channel 5,3,28,10.07817866
1,small,39,Channel 6,3,21,7.558630102
1,small,39,Channel 7,3,24,8.63843292
1,small,39,Channel 8,3,25,8.998362219
1,small,39,Channel 9,3,24,8.638424024
1,small,39,Channel 10,3,21,7.558618427
1,small,39,Channel 11,3,23,8.278481875
1,small,39,Channel 12,3,25,8.998349092
1,small,39,Channel 13,3,20,7.198675567
1,small,39,Channel 14,3,21,7.558605454
1,small,39,Channel 15,3,26,9.358266994
1,small,39,Channel 16,3,23,8.278462694
1,small,39,Channel 17,3,27,9.718191167
1,small,39,Channel 18,3,23,8.278457011
1,small,39,Channel 19,3,21,7.558586643
1,small,39,Channel 20,3,24,8.638381029
1,small,39,Channel 21,3,28,10.07797801
1,small,39,Channel 22,3,26,9.358117624
1,small,39,Channel 23,2,19,6.838642023
1,small,39,Channel 24,2,13,4.679069252
1,small,39,Channel 25,2,20,7.198565609
1,small,39,Channel 26,2,16,5.758850016
1,small,39,Channel 27,2,19,6.838632047
1,small,39,Channel 28,2,19,6.838629112
1,small,39,Channel 29,2,17,6.118770791
1,small,39,Channel 30,2,14,5.038985981
1,small,39,Channel 31,2,15,5.398910308
1,small,39,Channel 32,2,12,4.319126763
1,small,39,Channel 33,2,13,4.679052388
1,small,39,Channel 34,2,12,4.319123428
1,small,39,Channel 35,2,14,5.038974738
1,small,39,Channel 36,2,14,5.038973008
1,small,39,Channel 37,2,16,5.75882333
1,small,39,Channel 38,2,19,6.838600357
1,small,39,Channel 39,2,12,4.319113791
1,small,40,Channel 1,3,21,7.588446107
1,small,40,Channel 2,3,23,8.311134495
1,small,40,Channel 3,3,20,7.22706787
1,small,40,Channel 4,3,25,9.033830946
1,small,40,Channel 5,3,28,10.11788543
1,small,40,Channel 6,3,21,7.58841015
1,small,40,Channel 7,3,24,8.672467248
1,small,40,Channel 8,3,25,9.033814602
1,small,40,Channel 9,3,24,8.672458282
1,small,40,Channel 10,3,21,7.588397728
1,small,40,Channel 11,3,23,8.311097978
1,small,40,Channel 12,3,25,9.033800593
1,small,40,Channel 13,3,20,7.227037361
1,small,40,Channel 14,3,21,7.58838596
1,small,40,Channel 15,3,26,9.395139666
1,small,40,Channel 16,3,23,8.311080077
1,small,40,Channel 17,3,27,9.756482786
1,small,40,Channel 18,3,23,8.311074349
1,small,40,Channel 19,3,21,7.588369616
1,small,40,Channel 20,3,24,8.67241943
1,small,40,Channel 21,2,18,6.50431121
1,small,40,Channel 22,2,20,7.227009343
1,small,40,Channel 23,2,16,5.78162441
1,small,40,Channel 24,2,19,6.865676029
1,small,40,Channel 25,2,13,4.697565381
1,small,40,Channel 26,2,20,7.22702055
1,small,40,Channel 27,2,16,5.781615444
1,small,40,Channel 28,2,19,6.865665974
1,small,40,Channel 29,2,19,6.865663016
1,small,40,Channel 30,2,17,6.142959
1,small,40,Channel 31,2,14,5.058904797
1,small,40,Channel 32,2,15,5.420253271
1,small,40,Channel 33,2,12,4.336201123
1,small,40,Channel 34,2,13,4.697548788
1,small,40,Channel 35,2,12,4.33619664
1,small,40,Channel 36,2,14,5.058895208
1,small,40,Channel 37,2,14,5.058892593
1,small,40,Channel 38,2,16,5.781589045
1,small,40,Channel 39,2,19,6.865632259
1,small,40,Channel 40,2,12,4.336186553
1,small,41,Channel 1,3,21,7.015998127
1,small,41,Channel 2,3,23,7.684167002
1,small,41,Channel 3,3,20,6.681880091
1,small,41,Channel 4,3,25,8.352346788
1,small,41,Channel 5,3,28,9.354623931
1,small,41,Channel 6,3,21,7.015964036
1,small,41,Channel 7,3,24,8.018242697
1,small,41,Channel 8,3,25,8.352333482
1,small,41,Channel 9,3,24,8.018236949
1,small,41,Channel 10,3,21,7.015954536
1,small,41,Channel 11,3,23,7.684136398
1,small,41,Channel 12,3,25,8.352321506
1,small,41,Channel 13,3,20,6.681854012
1,small,41,Channel 14,3,21,7.015943359
1,small,41,Channel 15,3,26,8.68640122
1,small,41,Channel 16,3,23,7.684120484
1,small,41,Channel 17,3,27,9.020485671
1,small,41,Channel 18,3,23,7.684113751
1,small,41,Channel 19,2,13,4.343193345
1,small,41,Channel 20,2,18,6.013650408
1,small,41,Channel 21,2,14,4.67728216
1,small,41,Channel 22,2,18,6.013646097
1,small,41,Channel 23,2,20,6.681848157
1,small,41,Channel 24,2,16,5.345476822
1,small,41,Channel 25,2,19,6.347751199
1,small,41,Channel 26,2,13,4.343195767
1,small,41,Channel 27,2,20,6.681838045
1,small,41,Channel 28,2,16,5.345468733
1,small,41,Channel 29,2,19,6.347742097
1,small,41,Channel 30,2,19,6.347739064
1,small,41,Channel 31,2,17,5.679553742
1,small,41,Channel 32,2,14,4.677277317
1,small,41,Channel 33,2,15,5.011367357
1,small,41,Channel 34,2,12,4.009091969
1,small,41,Channel 35,2,13,4.343181237
1,small,41,Channel 36,2,12,4.009088776
1,small,41,Channel 37,2,14,4.677268748
1,small,41,Channel 38,2,14,4.677266885
1,small,41,Channel 39,2,16,5.345445314
1,small,41,Channel 40,2,19,6.347713783
1,small,41,Channel 41,2,12,4.009081112
1,small,42,Channel 1,3,21,7.131381447
1,small,42,Channel 2,3,23,7.8105385
1,small,42,Channel 3,3,20,6.791768209
1,small,42,Channel 4,3,25,8.489706825
1,small,42,Channel 5,3,28,9.508466255
1,small,42,Channel 6,3,21,7.131346227
1,small,42,Channel 7,3,24,8.150108654
1,small,42,Channel 8,3,25,8.48969239
1,small,42,Channel 9,3,24,8.150100735
1,small,42,Channel 10,3,21,7.131334679
1,small,42,Channel 11,3,23,7.810506249
1,small,42,Channel 12,3,25,8.48967933
1,small,42,Channel 13,3,20,6.791740715
1,small,42,Channel 14,3,21,7.131324286
1,small,42,Channel 15,3,26,8.829253636
1,small,42,Channel 16,3,23,7.810489807
1,small,42,Channel 17,2,20,6.791727518
1,small,42,Channel 18,2,15,5.093793164
1,small,42,Channel 19,2,15,5.093791102
1,small,42,Channel 20,2,13,4.41461824
1,small,42,Channel 21,2,18,6.112545363
1,small,42,Channel 22,2,14,4.754200409
1,small,42,Channel 23,2,18,6.11256021
1,small,42,Channel 24,2,20,6.791731917
1,small,42,Channel 25,2,16,5.433383774
1,small,42,Channel 26,2,19,6.452140097
1,small,42,Channel 27,2,13,4.414620742
1,small,42,Channel 28,2,20,6.791722019
1,small,42,Channel 29,2,16,5.433375416
1,small,42,Channel 30,2,19,6.452130694
1,small,42,Channel 31,2,19,6.45212756
1,small,42,Channel 32,2,17,5.772953901
1,small,42,Channel 33,2,14,4.754195405
1,small,42,Channel 34,2,15,5.093777905
1,small,42,Channel 35,2,12,4.075020674
1,small,42,Channel 36,2,13,4.4146043
1,small,42,Channel 37,2,12,4.075018035
1,small,42,Channel 38,2,14,4.754186937
1,small,42,Channel 39,2,14,4.754184628
1,small,42,Channel 40,2,16,5.433352541
1,small,42,Channel 41,2,19,6.452102485
1,small,42,Channel 42,2,12,4.075010776
1,small,43,Channel 1,3,21,6.77820521
1,small,43,Channel 2,3,23,7.42372914
1,small,43,Channel 3,3,20,6.455397766
1,small,43,Channel 4,3,25,8.069242861
1,small,43,Channel 5,3,28,9.037547135
1,small,43,Channel 6,3,21,6.778157744
1,small,43,Channel 7,3,24,7.746462416
1,small,43,Channel 8,3,25,8.069228578
1,small,43,Channel 9,3,24,7.746455262
1,small,43,Channel 10,3,21,6.778146268
1,small,43,Channel 11,3,23,7.42368058
1,small,43,Channel 12,3,25,8.069217401
1,small,43,Channel 13,3,20,6.455371437
1,small,43,Channel 14,3,21,6.778137923
1,small,43,Channel 15,2,19,6.132598618
1,small,43,Channel 16,2,16,5.164289599
1,small,43,Channel 17,2,14,4.518752008
1,small,43,Channel 18,2,20,6.455357528
1,small,43,Channel 19,2,15,4.841515538
1,small,43,Channel 20,2,15,4.841514047
1,small,43,Channel 21,2,13,4.195977227
1,small,43,Channel 22,2,18,5.809812833
1,small,43,Channel 23,2,14,4.51875931
1,small,43,Channel 24,2,18,5.809831164
1,small,43,Channel 25,2,20,6.455365476
1,small,43,Channel 26,2,16,5.164290394
1,small,43,Channel 27,2,19,6.132592011
1,small,43,Channel 28,2,13,4.19598207
1,small,43,Channel 29,2,20,6.455353554
1,small,43,Channel 30,2,16,5.164280458
1,small,43,Channel 31,2,19,6.132580213
1,small,43,Channel 32,2,19,6.132577853
1,small,43,Channel 33,2,17,5.487041231
1,small,43,Channel 34,2,14,4.518738446
1,small,43,Channel 35,2,15,4.841503243
1,small,43,Channel 36,2,12,3.873200806
1,small,43,Channel 37,2,13,4.195965925
1,small,43,Channel 38,2,12,3.873197825
1,small,43,Channel 39,2,14,4.518730101
1,small,43,Channel 40,2,14,4.518728362
1,small,43,Channel 41,2,16,5.164259396
1,small,43,Channel 42,2,19,6.132575965
1,small,43,Channel 43,2,12,3.873204979
1,small,44,Channel 1,3,21,7.272548207
1,small,44,Channel 2,3,23,7.965136332
1,small,44,Channel 3,3,20,6.926100283
1,small,44,Channel 4,3,25,8.65762035
1,small,44,Channel 5,3,28,9.696529188
1,small,44,Channel 6,3,21,7.272393889
1,small,44,Channel 7,3,24,8.311304556
1,small,44,Channel 8,3,25,8.657603194
1,small,44,Channel 9,3,24,8.311296322
1,small,44,Channel 10,3,21,7.272380078
1,small,44,Channel 11,3,23,7.964985074
1,small,44,Channel 12,3,25,8.657589613
1,small,44,Channel 13,2,13,4.50194474
1,small,44,Channel 14,2,13,4.501942882
1,small,44,Channel 15,2,15,5.194547334
1,small,44,Channel 16,2,19,6.579755611
1,small,44,Channel 17,2,16,5.540844085
1,small,44,Channel 18,2,14,4.848236173
1,small,44,Channel 19,2,20,6.926048816
1,small,44,Channel 20,2,15,5.194534039
1,small,44,Channel 21,2,15,5.194533181
1,small,44,Channel 22,2,13,4.501926527
1,small,44,Channel 23,2,18,6.233456287
1,small,44,Channel 24,2,14,4.848241777
1,small,44,Channel 25,2,18,6.233444964
1,small,44,Channel 26,2,20,6.926046529
1,small,44,Channel 27,2,16,5.540834478
1,small,44,Channel 28,2,19,6.579674123
1,small,44,Channel 29,2,13,4.501880065
1,small,44,Channel 30,2,20,6.925967043
1,small,44,Channel 31,2,16,5.540771347
1,small,44,Channel 32,2,19,6.579662715
1,small,44,Channel 33,2,19,6.579659999
1,small,44,Channel 34,2,17,5.887062265
1,small,44,Channel 35,2,14,4.848166923
1,small,44,Channel 36,2,15,5.194462845
1,small,44,Channel 37,2,12,4.155568217
1,small,44,Channel 38,2,13,4.501864454
1,small,44,Channel 39,2,12,4.155565129
1,small,44,Channel 40,2,14,4.848157316
1,small,44,Channel 41,2,14,4.848155715
1,small,44,Channel 42,2,16,5.540746644
1,small,44,Channel 43,2,19,6.57963338
1,small,44,Channel 44,2,12,4.155565129
1,small,45,Channel 1,3,21,7.142434178
1,small,45,Channel 2,3,23,7.822645071
1,small,45,Channel 3,3,20,6.802294546
1,small,45,Channel 4,3,25,8.502864735
1,small,45,Channel 5,3,28,9.523203097
1,small,45,Channel 6,3,21,7.142398848
1,small,45,Channel 7,3,24,8.162739555
1,small,45,Channel 8,3,25,8.502848876
1,small,45,Channel 9,3,24,8.16273095
1,small,45,Channel 10,3,21,7.142386106
1,small,45,Channel 11,2,17,5.781929265
1,small,45,Channel 12,2,15,5.101701466
1,small,45,Channel 13,2,16,5.441813132
1,small,45,Channel 14,2,13,4.421471377
1,small,45,Channel 15,2,13,4.421469943
1,small,45,Channel 16,2,15,5.101694019
1,small,45,Channel 17,2,19,6.462143138
1,small,45,Channel 18,2,16,5.441802982
1,small,45,Channel 19,2,14,4.761574907
1,small,45,Channel 20,2,20,6.80224766
1,small,45,Channel 21,2,15,5.101683677
1,small,45,Channel 22,2,15,5.101681608
1,small,45,Channel 23,2,13,4.42147066
1,small,45,Channel 24,2,18,6.122033816
1,small,45,Channel 25,2,14,4.761579926
1,small,45,Channel 26,2,18,6.122029348
1,small,45,Channel 27,2,20,6.802252073
1,small,45,Channel 28,2,16,5.441799452
1,small,45,Channel 29,2,19,6.462134229
1,small,45,Channel 30,2,13,4.421458828
1,small,45,Channel 31,2,20,6.802241593
1,small,45,Channel 32,2,16,5.441791068
1,small,45,Channel 33,2,19,6.462123749
1,small,45,Channel 34,2,19,6.462121129
1,small,45,Channel 35,2,17,5.781893633
1,small,45,Channel 36,2,14,4.76155676
1,small,45,Channel 37,2,15,5.101667129
1,small,45,Channel 38,2,12,4.08133238
1,small,45,Channel 39,2,13,4.421441977
1,small,45,Channel 40,2,12,4.081330063
1,small,45,Channel 41,2,14,4.761550582
1,small,45,Channel 42,2,14,4.761549037
1,small,45,Channel 43,2,16,5.441768122
1,small,45,Channel 44,2,19,6.462113269
1,small,45,Channel 45,2,12,4.081333703
1,small,46,Channel 1,3,21,7.088689517
1,small,46,Channel 2,3,23,7.763780311
1,small,46,Channel 3,3,20,6.751108967
1,small,46,Channel 4,3,25,8.438880776
1,small,46,Channel 5,3,28,9.451540384
1,small,46,Channel 6,3,21,7.088652435
1,small,46,Channel 7,3,24,8.101313809
1,small,46,Channel 8,3,25,8.438864476
1,small,46,Channel 9,2,16,5.400870657
1,small,46,Channel 10,2,13,4.388204936
1,small,46,Channel 11,2,16,5.400865006
1,small,46,Channel 12,2,17,5.738417222
1,small,46,Channel 13,2,15,5.063306461
1,small,46,Channel 14,2,16,5.400857182
1,small,46,Channel 15,2,13,4.388193989
1,small,46,Channel 16,2,13,4.38819187
1,small,46,Channel 17,2,15,5.063294644
1,small,46,Channel 18,2,19,6.413502936
1,small,46,Channel 19,2,16,5.400842839
1,small,46,Channel 20,2,14,4.725735202
1,small,46,Channel 21,2,20,6.751048115
1,small,46,Channel 22,2,15,5.063283234
1,small,46,Channel 23,2,15,5.063295051
1,small,46,Channel 24,2,13,4.388186925
1,small,46,Channel 25,2,18,6.075948194
1,small,46,Channel 26,2,14,4.725734441
1,small,46,Channel 27,2,18,6.075941348
1,small,46,Channel 28,2,20,6.751042682
1,small,46,Channel 29,2,16,5.400831538
1,small,46,Channel 30,2,19,6.413483838
1,small,46,Channel 31,2,13,4.38817068
1,small,46,Channel 32,2,20,6.751029099
1,small,46,Channel 33,2,16,5.400820671
1,small,46,Channel 34,2,19,6.413471967
1,small,46,Channel 35,2,19,6.41346887
1,small,46,Channel 36,2,17,5.738364574
1,small,46,Channel 37,2,14,4.725709721
1,small,46,Channel 38,2,15,5.063258377
1,small,46,Channel 39,2,12,4.05060442
1,small,46,Channel 40,2,13,4.388153023
1,small,46,Channel 41,2,12,4.050600508
1,small,46,Channel 42,2,14,4.725698691
1,small,46,Channel 43,2,14,4.725695649
1,small,46,Channel 44,2,16,5.400794593
1,small,46,Channel 45,2,19,6.413440482
1,small,46,Channel 46,2,12,4.050591707
1,small,47,Channel 1,3,21,7.090262724
1,small,47,Channel 2,3,23,7.765505212
1,small,47,Channel 3,3,20,6.752609423
1,small,47,Channel 4,3,25,8.440759061
1,small,47,Channel 5,3,28,9.453645582
1,small,47,Channel 6,3,21,7.090231333
1,small,47,Channel 7,2,15,5.064449322
1,small,47,Channel 8,2,16,5.402077102
1,small,47,Channel 9,2,18,6.077334294
1,small,47,Channel 10,2,16,5.402073188
1,small,47,Channel 11,2,13,4.389182699
1,small,47,Channel 12,2,16,5.40206971
1,small,47,Channel 13,2,17,5.739696756
1,small,47,Channel 14,2,15,5.064436276
1,small,47,Channel 15,2,16,5.402063187
1,small,47,Channel 16,2,13,4.389174573
1,small,47,Channel 17,2,13,4.389172453
1,small,47,Channel 18,2,15,5.064427307
1,small,47,Channel 19,2,19,6.41493919
1,small,47,Channel 20,2,16,5.402051881
1,small,47,Channel 21,2,14,4.726731854
1,small,47,Channel 22,2,20,6.752470816
1,small,47,Channel 23,2,15,5.064372272
1,small,47,Channel 24,2,15,5.064370234
1,small,47,Channel 25,2,13,4.389119103
1,small,47,Channel 26,2,18,6.077239878
1,small,47,Channel 27,2,14,4.726740225
1,small,47,Channel 28,2,18,6.077236454
1,small,47,Channel 29,2,20,6.7524806
1,small,47,Channel 30,2,16,5.401982306
1,small,47,Channel 31,2,19,6.414852956
1,small,47,Channel 32,2,13,4.38910815
1,small,47,Channel 33,2,20,6.752471903
1,small,47,Channel 34,2,16,5.401974914
1,small,47,Channel 35,2,19,6.41484521
1,small,47,Channel 36,2,19,6.414843661
1,small,47,Channel 37,2,17,5.739593726
1,small,47,Channel 38,2,14,4.726723103
1,small,47,Channel 39,2,15,5.064344551
1,small,47,Channel 40,2,12,4.051474337
1,small,47,Channel 41,2,13,4.389095431
1,small,47,Channel 42,2,12,4.051470749
1,small,47,Channel 43,2,14,4.726715113
1,small,47,Channel 44,2,14,4.726715874
1,small,47,Channel 45,2,16,5.401958825
1,small,47,Channel 46,2,19,6.414823523
1,small,47,Channel 47,2,12,4.051465857
1,small,48,Channel 1,3,21,6.943343729
1,small,48,Channel 2,3,23,7.604594778
1,small,48,Channel 3,3,20,6.612685898
1,small,48,Channel 4,3,25,8.265852812
1,small,48,Channel 5,2,18,5.951410271
1,small,48,Channel 6,2,18,5.951406987
1,small,48,Channel 7,2,13,4.298237363
